ponto_id,lat,lon
9099,-8.04653,-34.94511
9100,-8.04653,-34.94511
9101,-8.04653,-34.94511
9105,-8.04653,-34.94511
9108,-8.04653,-34.94511
9109,-8.04653,-34.94511
9111,-8.04653,-34.94511
9113,-8.04653,-34.94511
9118,-8.04653,-34.94511
9121,-8.04653,-34.94511
9127,-8.04653,-34.94511
9129,-8.04653,-34.94511
9134,-8.04653,-34.94511
9142,-8.04653,-34.94511
9144,-8.04653,-34.94511
9148,-8.04653,-34.94511
9157,-8.04653,-34.94511
9162,-8.04653,-34.94511
9164,-8.04653,-34.94511
9170,-8.04653,-34.94511
9171,-8.04653,-34.94511
9172,-8.04653,-34.94511
9173,-8.04653,-34.94511
9184,-8.04653,-34.94511
9185,-8.04653,-34.94511
9189,-8.04653,-34.94511
9190,-8.04653,-34.94511
9194,-8.04653,-34.94511
9199,-8.04653,-34.94511
9205,-8.04653,-34.94511
9211,-8.04653,-34.94511
9214,-8.04653,-34.94511
9218,-8.04653,-34.94511
9220,-8.04653,-34.94511
9222,-8.04653,-34.94511
9223,-8.04653,-34.94511
9224,-8.04653,-34.94511
9229,-8.04653,-34.94511
9230,-8.04653,-34.94511
9231,-8.04653,-34.94511
9232,-8.04653,-34.94511
9235,-8.04653,-34.94511
9241,-8.04653,-34.94511
9243,-8.04653,-34.94511
9245,-8.04653,-34.94511
9249,-8.04653,-34.94511
9251,-8.04653,-34.94511
9252,-8.04653,-34.94511
9258,-8.04653,-34.94511
9264,-8.04653,-34.94511
9266,-8.04653,-34.94511
9267,-8.04653,-34.94511
9270,-8.04653,-34.94511
9273,-8.04653,-34.94511
9275,-8.04653,-34.94511
9281,-8.04653,-34.94511
9290,-8.04653,-34.94511
9292,-8.04653,-34.94511
9296,-8.04653,-34.94511
9299,-8.04653,-34.94511
9302,-8.04653,-34.94511
9307,-8.04653,-34.94511
9311,-8.04653,-34.94511
9312,-8.04653,-34.94511
9313,-8.04653,-34.94511
9315,-8.04653,-34.94511
9319,-8.04653,-34.94511
9320,-8.04653,-34.94511
9321,-8.04653,-34.94511
9327,-8.04653,-34.94511
9328,-8.04653,-34.94511
9329,-8.04653,-34.94511
9330,-8.04653,-34.94511
9334,-8.04653,-34.94511
9336,-8.04653,-34.94511
9341,-8.04653,-34.94511
9346,-8.04653,-34.94511
9348,-8.04653,-34.94511
9354,-8.04653,-34.94511
9362,-8.04653,-34.94511
9365,-8.04653,-34.94511
9371,-8.04653,-34.94511
9372,-8.04653,-34.94511
9374,-8.04653,-34.94511
9375,-8.04653,-34.94511
9376,-8.04653,-34.94511
9379,-8.04653,-34.94511
9380,-8.04653,-34.94511
9384,-8.04653,-34.94511
9387,-8.04653,-34.94511
9390,-8.04653,-34.94511
9391,-8.04653,-34.94511
9392,-8.04653,-34.94511
9393,-8.04653,-34.94511
9394,-8.04653,-34.94511
9395,-8.04653,-34.94511
9396,-8.04653,-34.94511
9402,-8.04653,-34.94511
9409,-8.04653,-34.94511
9414,-8.04653,-34.94511
9419,-8.04653,-34.94511
9421,-8.04653,-34.94511
9422,-8.04653,-34.94511
9423,-8.04653,-34.94511
9429,-8.04653,-34.94511
9433,-8.04653,-34.94511
9434,-8.04653,-34.94511
9440,-8.04653,-34.94511
9441,-8.04653,-34.94511
9448,-8.04653,-34.94511
9450,-8.04653,-34.94511
9452,-8.04653,-34.94511
9453,-8.04653,-34.94511
9454,-8.04653,-34.94511
9455,-8.04653,-34.94511
9459,-8.04653,-34.94511
9469,-8.04653,-34.94511
9471,-8.04653,-34.94511
9472,-8.04653,-34.94511
9477,-8.04653,-34.94511
9481,-8.04653,-34.94511
9484,-8.04653,-34.94511
9485,-8.04653,-34.94511
9491,-8.04653,-34.94511
9492,-8.04653,-34.94511
9493,-8.04653,-34.94511
9494,-8.04653,-34.94511
9499,-8.04653,-34.94511
9504,-8.04653,-34.94511
9513,-8.04653,-34.94511
9514,-8.04653,-34.94511
9518,-8.04653,-34.94511
9519,-8.04653,-34.94511
9520,-8.04653,-34.94511
9521,-8.04653,-34.94511
9536,-8.04653,-34.94511
9540,-8.04653,-34.94511
9542,-8.04653,-34.94511
9543,-8.04653,-34.94511
9545,-8.04653,-34.94511
9549,-8.04653,-34.94511
9552,-8.04653,-34.94511
9553,-8.04653,-34.94511
9556,-8.04653,-34.94511
9558,-8.04653,-34.94511
9562,-8.04653,-34.94511
9564,-8.04653,-34.94511
9566,-8.04653,-34.94511
9568,-8.04653,-34.94511
9571,-8.04653,-34.94511
9575,-8.04653,-34.94511
9582,-8.04653,-34.94511
9587,-8.04653,-34.94511
9590,-8.04653,-34.94511
9591,-8.04653,-34.94511
9594,-8.04653,-34.94511
9601,-8.04653,-34.94511
9602,-8.04653,-34.94511
9603,-8.04653,-34.94511
9604,-8.04653,-34.94511
9605,-8.04653,-34.94511
9609,-8.04653,-34.94511
9613,-8.04653,-34.94511
9614,-8.04653,-34.94511
9615,-8.04653,-34.94511
9616,-8.04653,-34.94511
9621,-8.04653,-34.94511
9622,-8.04653,-34.94511
9627,-8.04653,-34.94511
9633,-8.04653,-34.94511
9635,-8.04653,-34.94511
9637,-8.04653,-34.94511
9638,-8.04653,-34.94511
9640,-8.04653,-34.94511
9641,-8.04653,-34.94511
9643,-8.04653,-34.94511
9644,-8.04653,-34.94511
9645,-8.04653,-34.94511
9651,-8.04653,-34.94511
9653,-8.04653,-34.94511
9664,-8.04653,-34.94511
9668,-8.04653,-34.94511
9672,-8.04653,-34.94511
9674,-8.04653,-34.94511
9675,-8.04653,-34.94511
9677,-8.04653,-34.94511
9678,-8.04653,-34.94511
0,-8.05952,-34.94632
3,-8.05952,-34.94632
8,-8.05952,-34.94632
10,-8.05952,-34.94632
12,-8.05952,-34.94632
14,-8.05952,-34.94632
17,-8.05952,-34.94632
19,-8.05952,-34.94632
23,-8.05952,-34.94632
29,-8.05952,-34.94632
30,-8.05952,-34.94632
31,-8.05952,-34.94632
33,-8.05952,-34.94632
36,-8.05952,-34.94632
37,-8.05952,-34.94632
39,-8.05952,-34.94632
41,-8.05952,-34.94632
46,-8.05952,-34.94632
47,-8.05952,-34.94632
48,-8.05952,-34.94632
50,-8.05952,-34.94632
56,-8.05952,-34.94632
58,-8.05952,-34.94632
59,-8.05952,-34.94632
61,-8.05952,-34.94632
65,-8.05952,-34.94632
68,-8.05952,-34.94632
69,-8.05952,-34.94632
70,-8.05952,-34.94632
73,-8.05952,-34.94632
76,-8.05952,-34.94632
79,-8.05952,-34.94632
80,-8.05952,-34.94632
81,-8.05952,-34.94632
87,-8.05955,-34.94617
88,-8.05955,-34.94617
91,-8.05955,-34.94617
92,-8.05955,-34.94617
93,-8.05955,-34.94617
95,-8.05955,-34.94617
96,-8.05955,-34.94617
99,-8.05955,-34.94617
100,-8.05955,-34.94617
101,-8.05955,-34.94617
102,-8.05955,-34.94617
103,-8.05955,-34.94617
104,-8.05955,-34.94617
106,-8.05955,-34.94617
107,-8.05955,-34.94617
108,-8.05955,-34.94617
111,-8.05955,-34.94617
118,-8.05955,-34.94617
119,-8.05955,-34.94617
122,-8.05955,-34.94617
131,-8.05955,-34.94617
132,-8.05955,-34.94617
135,-8.05955,-34.94617
144,-8.05955,-34.94617
149,-8.05955,-34.94617
151,-8.05955,-34.94617
157,-8.05955,-34.94617
164,-8.05955,-34.94617
167,-8.05955,-34.94617
168,-8.05955,-34.94617
169,-8.05955,-34.94617
172,-8.05955,-34.94617
176,-8.05955,-34.94617
177,-8.05955,-34.94617
179,-8.05955,-34.94617
180,-8.05955,-34.94617
181,-8.05955,-34.94617
185,-8.05955,-34.94617
196,-8.05955,-34.94617
199,-8.05955,-34.94617
209,-8.05955,-34.94617
211,-8.05955,-34.94617
212,-8.05955,-34.94617
214,-8.05955,-34.94617
217,-8.05955,-34.94617
218,-8.05955,-34.94617
221,-8.05955,-34.94617
222,-8.05955,-34.94617
229,-8.05955,-34.94617
230,-8.05955,-34.94617
233,-8.05955,-34.94617
239,-8.05955,-34.94617
245,-8.05955,-34.94617
247,-8.05955,-34.94617
248,-8.05955,-34.94617
251,-8.05955,-34.94617
252,-8.05955,-34.94617
257,-8.05955,-34.94617
263,-8.05955,-34.94617
265,-8.05955,-34.94617
267,-8.05955,-34.94617
274,-8.05955,-34.94617
286,-8.05955,-34.94617
288,-8.05955,-34.94617
291,-8.05955,-34.94617
292,-8.05955,-34.94617
300,-8.05955,-34.94617
304,-8.05955,-34.94617
308,-8.05955,-34.94617
311,-8.05955,-34.94617
315,-8.05955,-34.94617
316,-8.05955,-34.94617
318,-8.05955,-34.94617
319,-8.05955,-34.94617
321,-8.05955,-34.94617
323,-8.05955,-34.94617
328,-8.05955,-34.94617
330,-8.05955,-34.94617
332,-8.05955,-34.94617
333,-8.05955,-34.94617
334,-8.05955,-34.94617
335,-8.05955,-34.94617
337,-8.05955,-34.94617
346,-8.05955,-34.94617
349,-8.05955,-34.94617
350,-8.05955,-34.94617
353,-8.05955,-34.94617
354,-8.05955,-34.94617
360,-8.05955,-34.94617
367,-8.05955,-34.94617
379,-8.05955,-34.94617
381,-8.05955,-34.94617
385,-8.05955,-34.94617
388,-8.05955,-34.94617
393,-8.05955,-34.94617
394,-8.05955,-34.94617
400,-8.05955,-34.94617
401,-8.05955,-34.94617
402,-8.05955,-34.94617
408,-8.05955,-34.94617
409,-8.05955,-34.94617
411,-8.05955,-34.94617
415,-8.05955,-34.94617
416,-8.05955,-34.94617
427,-8.05955,-34.94617
429,-8.05955,-34.94617
433,-8.05955,-34.94617
435,-8.05955,-34.94617
439,-8.05955,-34.94617
445,-8.05955,-34.94617
447,-8.05955,-34.94617
449,-8.05955,-34.94617
453,-8.05955,-34.94617
455,-8.05955,-34.94617
457,-8.05955,-34.94617
461,-8.05955,-34.94617
462,-8.05955,-34.94617
465,-8.05955,-34.94617
468,-8.05955,-34.94617
472,-8.05955,-34.94617
473,-8.05955,-34.94617
474,-8.05955,-34.94617
476,-8.05955,-34.94617
477,-8.05955,-34.94617
483,-8.05955,-34.94617
485,-8.05955,-34.94617
486,-8.05955,-34.94617
487,-8.05955,-34.94617
495,-8.05955,-34.94617
496,-8.05955,-34.94617
500,-8.05955,-34.94617
503,-8.05955,-34.94617
509,-8.05955,-34.94617
510,-8.05955,-34.94617
511,-8.05955,-34.94617
513,-8.05955,-34.94617
518,-8.05955,-34.94617
524,-8.05955,-34.94617
528,-8.05955,-34.94617
530,-8.05955,-34.94617
532,-8.05955,-34.94617
533,-8.05955,-34.94617
538,-8.05955,-34.94617
540,-8.05955,-34.94617
543,-8.05955,-34.94617
544,-8.05955,-34.94617
550,-8.05955,-34.94617
551,-8.05955,-34.94617
554,-8.05955,-34.94617
555,-8.05955,-34.94617
563,-8.05955,-34.94617
564,-8.05955,-34.94617
567,-8.05955,-34.94617
568,-8.05955,-34.94617
576,-8.05955,-34.94617
577,-8.05955,-34.94617
582,-8.05955,-34.94617
586,-8.05955,-34.94617
590,-8.05955,-34.94617
591,-8.05955,-34.94617
592,-8.05955,-34.94617
594,-8.05955,-34.94617
601,-8.05955,-34.94617
603,-8.05955,-34.94617
604,-8.05955,-34.94617
605,-8.05955,-34.94617
611,-8.05955,-34.94617
613,-8.05955,-34.94617
617,-8.05955,-34.94617
618,-8.05955,-34.94617
620,-8.05955,-34.94617
623,-8.05955,-34.94617
624,-8.05955,-34.94617
625,-8.05955,-34.94617
633,-8.05955,-34.94617
637,-8.05955,-34.94617
641,-8.05955,-34.94617
642,-8.05955,-34.94617
647,-8.05955,-34.94617
653,-8.05955,-34.94617
654,-8.05955,-34.94617
655,-8.05955,-34.94617
664,-8.05955,-34.94617
665,-8.05955,-34.94617
668,-8.05955,-34.94617
673,-8.05955,-34.94617
675,-8.05955,-34.94617
676,-8.05955,-34.94617
678,-8.05955,-34.94617
682,-8.05955,-34.94617
683,-8.05955,-34.94617
693,-8.05955,-34.94617
694,-8.05955,-34.94617
696,-8.05955,-34.94617
700,-8.05955,-34.94617
706,-8.05955,-34.94617
708,-8.05955,-34.94617
710,-8.05955,-34.94617
711,-8.05955,-34.94617
712,-8.05955,-34.94617
713,-8.05955,-34.94617
715,-8.05955,-34.94617
718,-8.05955,-34.94617
724,-8.05955,-34.94617
730,-8.05955,-34.94617
733,-8.05955,-34.94617
736,-8.05955,-34.94617
737,-8.05955,-34.94617
738,-8.05955,-34.94617
740,-8.05955,-34.94617
742,-8.05955,-34.94617
743,-8.05955,-34.94617
744,-8.05955,-34.94617
745,-8.05955,-34.94617
747,-8.05955,-34.94617
748,-8.05955,-34.94617
749,-8.05955,-34.94617
751,-8.05955,-34.94617
753,-8.05955,-34.94617
758,-8.05955,-34.94617
759,-8.05955,-34.94617
761,-8.05955,-34.94617
763,-8.05955,-34.94617
764,-8.05955,-34.94617
765,-8.05955,-34.94617
766,-8.05955,-34.94617
773,-8.05955,-34.94617
774,-8.05955,-34.94617
782,-8.05955,-34.94617
786,-8.05955,-34.94617
789,-8.05955,-34.94617
794,-8.05955,-34.94617
795,-8.05955,-34.94617
799,-8.05955,-34.94617
800,-8.05955,-34.94617
809,-8.05955,-34.94617
810,-8.05955,-34.94617
811,-8.05955,-34.94617
815,-8.05955,-34.94617
828,-8.05955,-34.94617
831,-8.05955,-34.94617
833,-8.05955,-34.94617
834,-8.05955,-34.94617
835,-8.05955,-34.94617
837,-8.05955,-34.94617
841,-8.05955,-34.94617
852,-8.05955,-34.94617
856,-8.05955,-34.94617
858,-8.05955,-34.94617
862,-8.05955,-34.94617
866,-8.05955,-34.94617
868,-8.05955,-34.94617
871,-8.05955,-34.94617
872,-8.05955,-34.94617
877,-8.05955,-34.94617
879,-8.05955,-34.94617
881,-8.05955,-34.94617
883,-8.05955,-34.94617
906,-8.05955,-34.94617
908,-8.05955,-34.94617
914,-8.05955,-34.94617
921,-8.05955,-34.94617
927,-8.05955,-34.94617
932,-8.05955,-34.94617
934,-8.05955,-34.94617
940,-8.05955,-34.94617
947,-8.05955,-34.94617
952,-8.05955,-34.94617
957,-8.05955,-34.94617
958,-8.05955,-34.94617
960,-8.04653,-34.94511
964,-8.04653,-34.94511
965,-8.04653,-34.94511
967,-8.04653,-34.94511
970,-8.04653,-34.94511
971,-8.04653,-34.94511
982,-8.04653,-34.94511
994,-8.04653,-34.94511
996,-8.04653,-34.94511
997,-8.04653,-34.94511
1002,-8.04653,-34.94511
1005,-8.04653,-34.94511
1009,-8.04653,-34.94511
1010,-8.04653,-34.94511
1017,-8.04653,-34.94511
1018,-8.04653,-34.94511
1020,-8.04653,-34.94511
1022,-8.04653,-34.94511
1025,-8.04653,-34.94511
1027,-8.04653,-34.94511
1034,-8.04653,-34.94511
1038,-8.04653,-34.94511
1042,-8.04653,-34.94511
1044,-8.04653,-34.94511
1046,-8.04653,-34.94511
1052,-8.04653,-34.94511
1053,-8.04653,-34.94511
1055,-8.04653,-34.94511
1056,-8.04653,-34.94511
1057,-8.04653,-34.94511
1061,-8.04653,-34.94511
1068,-8.04653,-34.94511
1071,-8.04653,-34.94511
1074,-8.04653,-34.94511
1075,-8.04653,-34.94511
1076,-8.04653,-34.94511
1078,-8.04653,-34.94511
1084,-8.04653,-34.94511
1087,-8.04653,-34.94511
1090,-8.04653,-34.94511
1095,-8.04653,-34.94511
1101,-8.04653,-34.94511
1103,-8.04653,-34.94511
1107,-8.04653,-34.94511
1108,-8.04653,-34.94511
1111,-8.04653,-34.94511
1112,-8.04653,-34.94511
1115,-8.04653,-34.94511
1123,-8.04653,-34.94511
1126,-8.04653,-34.94511
1127,-8.04653,-34.94511
1139,-8.04653,-34.94511
1142,-8.04653,-34.94511
1144,-8.04653,-34.94511
1145,-8.04653,-34.94511
1147,-8.04653,-34.94511
1149,-8.04653,-34.94511
1152,-8.04653,-34.94511
1153,-8.04653,-34.94511
1155,-8.04653,-34.94511
1156,-8.04653,-34.94511
1157,-8.04653,-34.94511
1162,-8.04653,-34.94511
1163,-8.04653,-34.94511
1166,-8.04653,-34.94511
1168,-8.04653,-34.94511
1172,-8.04653,-34.94511
1175,-8.04653,-34.94511
1176,-8.04653,-34.94511
1180,-8.04653,-34.94511
1183,-8.04653,-34.94511
1188,-8.04653,-34.94511
1193,-8.04653,-34.94511
1194,-8.04653,-34.94511
1195,-8.04653,-34.94511
1197,-8.04653,-34.94511
1199,-8.04653,-34.94511
1201,-8.04653,-34.94511
1204,-8.04653,-34.94511
1210,-8.04653,-34.94511
1217,-8.04653,-34.94511
1219,-8.04653,-34.94511
1220,-8.04653,-34.94511
1222,-8.04653,-34.94511
1224,-8.04653,-34.94511
1226,-8.04653,-34.94511
1233,-8.04653,-34.94511
1244,-8.04653,-34.94511
1245,-8.04653,-34.94511
1247,-8.04653,-34.94511
1250,-8.04653,-34.94511
1253,-8.04653,-34.94511
1254,-8.04653,-34.94511
1261,-8.04653,-34.94511
1263,-8.04653,-34.94511
1277,-8.04653,-34.94511
1278,-8.04653,-34.94511
1281,-8.04653,-34.94511
1282,-8.04653,-34.94511
1285,-8.04653,-34.94511
1287,-8.04653,-34.94511
1295,-8.04653,-34.94511
1297,-8.04653,-34.94511
1298,-8.04653,-34.94511
1310,-8.04653,-34.94511
1313,-8.04653,-34.94511
1314,-8.04653,-34.94511
1315,-8.04653,-34.94511
1318,-8.04653,-34.94511
1320,-8.04653,-34.94511
1322,-8.04653,-34.94511
1323,-8.04653,-34.94511
1328,-8.04653,-34.94511
1329,-8.04653,-34.94511
1330,-8.04653,-34.94511
1334,-8.04653,-34.94511
1339,-8.04653,-34.94511
1345,-8.04653,-34.94511
1346,-8.04653,-34.94511
1349,-8.04653,-34.94511
1354,-8.04653,-34.94511
1355,-8.04653,-34.94511
1359,-8.04653,-34.94511
1360,-8.04653,-34.94511
1369,-8.04653,-34.94511
1372,-8.04653,-34.94511
1373,-8.04653,-34.94511
1374,-8.04653,-34.94511
1379,-8.04653,-34.94511
1383,-8.04653,-34.94511
1385,-8.04653,-34.94511
1393,-8.04653,-34.94511
1396,-8.04653,-34.94511
1400,-8.04653,-34.94511
1402,-8.04653,-34.94511
1405,-8.04653,-34.94511
1406,-8.04653,-34.94511
1413,-8.04653,-34.94511
1414,-8.04653,-34.94511
1416,-8.04653,-34.94511
1417,-8.04653,-34.94511
1418,-8.04653,-34.94511
1420,-8.04653,-34.94511
1421,-8.04653,-34.94511
1426,-8.04653,-34.94511
1427,-8.04653,-34.94511
1429,-8.04653,-34.94511
1430,-8.04653,-34.94511
1432,-8.04653,-34.94511
1437,-8.04653,-34.94511
1438,-8.04653,-34.94511
1443,-8.04653,-34.94511
1446,-8.04653,-34.94511
1452,-8.04653,-34.94511
1453,-8.04653,-34.94511
1456,-8.04653,-34.94511
1458,-8.04653,-34.94511
1465,-8.04653,-34.94511
1467,-8.04653,-34.94511
1468,-8.04653,-34.94511
1470,-8.04653,-34.94511
1472,-8.04653,-34.94511
1477,-8.04653,-34.94511
1479,-8.04653,-34.94511
1480,-8.04653,-34.94511
1482,-8.04653,-34.94511
1483,-8.04653,-34.94511
1488,-8.04653,-34.94511
1491,-8.04653,-34.94511
1496,-8.04653,-34.94511
1501,-8.04653,-34.94511
1502,-8.04653,-34.94511
1509,-8.04653,-34.94511
1512,-8.04653,-34.94511
1513,-8.04653,-34.94511
1516,-8.04653,-34.94511
1527,-8.04653,-34.94511
1530,-8.04653,-34.94511
1532,-8.04653,-34.94511
1533,-8.04653,-34.94511
1535,-8.04653,-34.94511
1536,-8.04653,-34.94511
1543,-8.04653,-34.94511
1544,-8.04653,-34.94511
1545,-8.04653,-34.94511
1550,-8.04653,-34.94511
1557,-8.04653,-34.94511
1558,-8.04653,-34.94511
1559,-8.04653,-34.94511
1561,-8.04653,-34.94511
1562,-8.04653,-34.94511
1568,-8.04653,-34.94511
1569,-8.04653,-34.94511
1570,-8.04653,-34.94511
1575,-8.04653,-34.94511
1576,-8.04653,-34.94511
1578,-8.04653,-34.94511
1586,-8.04653,-34.94511
1593,-8.04653,-34.94511
1595,-8.04653,-34.94511
1597,-8.04653,-34.94511
1598,-8.04653,-34.94511
1599,-8.04653,-34.94511
1603,-8.04653,-34.94511
1606,-8.04653,-34.94511
1608,-8.04653,-34.94511
1614,-8.04653,-34.94511
1615,-8.04653,-34.94511
1616,-8.04653,-34.94511
1617,-8.04653,-34.94511
1618,-8.04653,-34.94511
1623,-8.04653,-34.94511
1626,-8.04653,-34.94511
1631,-8.04653,-34.94511
1642,-8.04653,-34.94511
1643,-8.04653,-34.94511
1649,-8.04653,-34.94511
1650,-8.04653,-34.94511
1656,-8.04653,-34.94511
1659,-8.04653,-34.94511
1662,-8.04653,-34.94511
1665,-8.04653,-34.94511
1670,-8.04653,-34.94511
1671,-8.04653,-34.94511
1672,-8.04653,-34.94511
1680,-8.04653,-34.94511
1683,-8.04653,-34.94511
1684,-8.04653,-34.94511
1688,-8.04653,-34.94511
1691,-8.04653,-34.94511
1699,-8.04653,-34.94511
1701,-8.04653,-34.94511
1713,-8.04653,-34.94511
1718,-8.04653,-34.94511
1720,-8.04653,-34.94511
1721,-8.04653,-34.94511
1726,-8.04653,-34.94511
1728,-8.04653,-34.94511
1729,-8.04653,-34.94511
1730,-8.04653,-34.94511
1731,-8.04653,-34.94511
1732,-8.04653,-34.94511
1737,-8.04653,-34.94511
1738,-8.04653,-34.94511
1739,-8.04653,-34.94511
1740,-8.04653,-34.94511
1741,-8.04653,-34.94511
1743,-8.04653,-34.94511
1744,-8.04653,-34.94511
1745,-8.04653,-34.94511
1746,-8.04653,-34.94511
1747,-8.04653,-34.94511
1758,-8.04653,-34.94511
1760,-8.04653,-34.94511
1765,-8.04653,-34.94511
1768,-8.04653,-34.94511
1770,-8.04653,-34.94511
1775,-8.04653,-34.94511
1777,-8.04653,-34.94511
1780,-8.04653,-34.94511
1783,-8.04653,-34.94511
1785,-8.04653,-34.94511
1790,-8.04653,-34.94511
1791,-8.04653,-34.94511
1793,-8.04653,-34.94511
1794,-8.04653,-34.94511
1803,-8.04653,-34.94511
1805,-8.04653,-34.94511
1807,-8.04653,-34.94511
1817,-8.04653,-34.94511
1825,-8.04653,-34.94511
1832,-8.04653,-34.94511
1833,-8.04653,-34.94511
1835,-8.04653,-34.94511
1839,-8.04653,-34.94511
1840,-8.04653,-34.94511
1844,-8.04653,-34.94511
1851,-8.04653,-34.94511
1860,-8.04653,-34.94511
1862,-8.04653,-34.94511
1864,-8.04653,-34.94511
1877,-8.04653,-34.94511
1880,-8.04653,-34.94511
1888,-8.04653,-34.94511
1891,-8.04653,-34.94511
1897,-8.04653,-34.94511
1915,-8.04653,-34.94511
1918,-8.04653,-34.94511
1919,-8.04653,-34.94511
1921,-8.04653,-34.94511
1922,-8.04653,-34.94511
1928,-8.04653,-34.94511
1934,-8.04653,-34.94511
1937,-8.04653,-34.94511
1941,-8.04653,-34.94511
1945,-8.04653,-34.94511
1952,-8.04653,-34.94511
1954,-8.04653,-34.94511
1957,-8.04653,-34.94511
1962,-8.04653,-34.94511
1963,-8.04653,-34.94511
1965,-8.04653,-34.94511
1971,-8.04653,-34.94511
1978,-8.04653,-34.94511
1981,-8.04653,-34.94511
1982,-8.04653,-34.94511
1989,-8.04653,-34.94511
1992,-8.04653,-34.94511
1995,-8.04653,-34.94511
2002,-8.04653,-34.94511
2004,-8.04653,-34.94511
2006,-8.04653,-34.94511
2008,-8.04653,-34.94511
2012,-8.04653,-34.94511
2013,-8.04653,-34.94511
2018,-8.04653,-34.94511
2022,-8.04653,-34.94511
2025,-8.04653,-34.94511
2029,-8.04653,-34.94511
2034,-8.04653,-34.94511
2036,-8.04653,-34.94511
2045,-8.04653,-34.94511
2055,-8.04653,-34.94511
2057,-8.04653,-34.94511
2058,-8.04653,-34.94511
2063,-8.04653,-34.94511
2067,-8.04653,-34.94511
2072,-8.04653,-34.94511
2075,-8.04653,-34.94511
2083,-8.04653,-34.94511
2084,-8.04653,-34.94511
2087,-8.04653,-34.94511
2088,-8.04653,-34.94511
2089,-8.04653,-34.94511
2094,-8.04653,-34.94511
2098,-8.04653,-34.94511
2107,-8.04653,-34.94511
2108,-8.04653,-34.94511
2109,-8.04653,-34.94511
2110,-8.04653,-34.94511
2111,-8.04653,-34.94511
2114,-8.04653,-34.94511
2115,-8.04653,-34.94511
2121,-8.04653,-34.94511
2122,-8.04653,-34.94511
2124,-8.04653,-34.94511
2127,-8.04653,-34.94511
2128,-8.04653,-34.94511
2129,-8.04653,-34.94511
2131,-8.04653,-34.94511
2132,-8.04653,-34.94511
2133,-8.04653,-34.94511
2134,-8.04653,-34.94511
2138,-8.04653,-34.94511
2142,-8.04653,-34.94511
2145,-8.04653,-34.94511
2149,-8.04653,-34.94511
2150,-8.04653,-34.94511
2152,-8.04653,-34.94511
2154,-8.04653,-34.94511
2157,-8.04653,-34.94511
2164,-8.04653,-34.94511
2165,-8.04653,-34.94511
2166,-8.04653,-34.94511
2167,-8.04653,-34.94511
2168,-8.04653,-34.94511
2175,-8.04653,-34.94511
2177,-8.04653,-34.94511
2183,-8.04653,-34.94511
2189,-8.04653,-34.94511
2191,-8.04653,-34.94511
2199,-8.04653,-34.94511
2210,-8.04653,-34.94511
2213,-8.04653,-34.94511
2214,-8.04653,-34.94511
2215,-8.04653,-34.94511
2221,-8.04653,-34.94511
2223,-8.04653,-34.94511
2225,-8.04653,-34.94511
2227,-8.04653,-34.94511
2228,-8.04653,-34.94511
2231,-8.04653,-34.94511
2232,-8.04653,-34.94511
2233,-8.04653,-34.94511
2234,-8.04653,-34.94511
2239,-8.04653,-34.94511
2245,-8.04653,-34.94511
2246,-8.04653,-34.94511
2248,-8.04653,-34.94511
2249,-8.04653,-34.94511
2251,-8.04653,-34.94511
2252,-8.04653,-34.94511
2254,-8.04653,-34.94511
2260,-8.04653,-34.94511
2268,-8.04653,-34.94511
2270,-8.04653,-34.94511
2272,-8.04653,-34.94511
2273,-8.04653,-34.94511
2275,-8.04653,-34.94511
2276,-8.04653,-34.94511
2286,-8.04653,-34.94511
2287,-8.04653,-34.94511
2288,-8.04653,-34.94511
2291,-8.04653,-34.94511
2299,-8.04653,-34.94511
2301,-8.04653,-34.94511
2302,-8.04653,-34.94511
2303,-8.04653,-34.94511
2304,-8.04653,-34.94511
2310,-8.04653,-34.94511
2312,-8.04653,-34.94511
2316,-8.04653,-34.94511
2319,-8.04653,-34.94511
2321,-8.04653,-34.94511
2328,-8.04653,-34.94511
2335,-8.04653,-34.94511
2337,-8.04653,-34.94511
2344,-8.04653,-34.94511
2348,-8.04653,-34.94511
2351,-8.04653,-34.94511
2354,-8.04653,-34.94511
2358,-8.04653,-34.94511
2362,-8.04653,-34.94511
2373,-8.04653,-34.94511
2375,-8.04653,-34.94511
2377,-8.04653,-34.94511
2388,-8.04653,-34.94511
2389,-8.04653,-34.94511
2392,-8.04653,-34.94511
2399,-8.04653,-34.94511
2404,-8.04653,-34.94511
2407,-8.04653,-34.94511
2412,-8.04653,-34.94511
2413,-8.04653,-34.94511
2417,-8.04653,-34.94511
2420,-8.04653,-34.94511
2423,-8.04653,-34.94511
2436,-8.04653,-34.94511
2439,-8.04653,-34.94511
2441,-8.04653,-34.94511
2446,-8.04653,-34.94511
2447,-8.04653,-34.94511
2453,-8.04653,-34.94511
2455,-8.04653,-34.94511
2456,-8.04653,-34.94511
2458,-8.04653,-34.94511
2464,-8.04653,-34.94511
2465,-8.04653,-34.94511
2470,-8.04653,-34.94511
2471,-8.04653,-34.94511
2473,-8.04653,-34.94511
2478,-8.04653,-34.94511
2483,-8.04653,-34.94511
2484,-8.04653,-34.94511
2485,-8.04653,-34.94511
2492,-8.04653,-34.94511
2498,-8.04653,-34.94511
2510,-8.04653,-34.94511
2513,-8.04653,-34.94511
2515,-8.04653,-34.94511
2516,-8.04653,-34.94511
2517,-8.04653,-34.94511
